YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2013,2017,HI,Hawaii,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,282,282,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-157.85774940299973 21.304850435000446),,15,CAN,CAN5_1,AVGANNNMBR,RACE,WHT,,,,
2015,2019,HI,Hawaii,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,70,70,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-157.85774940299973 21.304850435000446),,15,CAN,CAN5_1,AVGANNNMBR,RACE,HIS,,,,
2014,2018,IL,Illinois,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,10403,10403,,,,,Gender,Female,,,,,POINT (-88.99771017799969 40.48501028300046),,17,CAN,CAN5_1,AVGANNNMBR,GENDER,GENF,,,,
2008,2012,IN,Indiana,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,4520,4520,,,,,Gender,Female,,,,,POINT (-86.14996019399968 39.766910452000445),,18,CAN,CAN5_1,AVGANNNMBR,GENDER,GENF,,,,
2009,2013,IN,Indiana,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,372,372,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),,18,CAN,CAN5_1,AVGANNNMBR,RACE,BLK,,,,
2010,2014,IN,Indiana,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,36,36,,,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-86.14996019399968 39.766910452000445),,18,CAN,CAN5_1,AVGANNNMBR,RACE,APIO,,,,
2012,2016,IN,Indiana,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,4883,4883,,,,,Gender,Female,,,,,POINT (-86.14996019399968 39.766910452000445),,18,CAN,CAN5_1,AVGANNNMBR,GENDER,GENF,,,,
2013,2017,IN,Indiana,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,407,407,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),,18,CAN,CAN5_1,AVGANNNMBR,RACE,BLK,,,,
2015,2019,IN,Indiana,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,5093,5093,,,,,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),,18,CAN,CAN5_1,AVGANNNMBR,OVERALL,OVR,,,,
2009,2013,KS,Kansas,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,65,65,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-98.20078122699965 38.34774030000045),,20,CAN,CAN5_1,AVGANNNMBR,RACE,HIS,,,,
2012,2016,KS,Kansas,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,2139,2139,,,,,Gender,Female,,,,,POINT (-98.20078122699965 38.34774030000045),,20,CAN,CAN5_1,AVGANNNMBR,GENDER,GENF,,,,
2014,2018,KS,Kansas,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,2255,2255,,,,,Gender,Female,,,,,POINT (-98.20078122699965 38.34774030000045),,20,CAN,CAN5_1,AVGANNNMBR,GENDER,GENF,,,,
2015,2019,KS,Kansas,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,98,98,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-98.20078122699965 38.34774030000045),,20,CAN,CAN5_1,AVGANNNMBR,RACE,HIS,,,,
2014,2018,KY,Kentucky,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,"per 100,000",Average Annual Crude Rate,158,158,,,155.7,160.3,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),,21,CAN,CAN5_1,AVGANNCRDRATE,OVERALL,OVR,,,,
2008,2012,MD,Maryland,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,4493,4493,,,,,Gender,Female,,,,,POINT (-76.60926011099963 39.29058096400047),,24,CAN,CAN5_1,AVGANNNMBR,GENDER,GENF,,,,
2011,2015,MI,Michigan,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,7667,7667,,,,,Gender,Female,,,,,POINT (-84.71439026999968 44.6613195430005),,26,CAN,CAN5_1,AVGANNNMBR,GENDER,GENF,,,,
2012,2016,MI,Michigan,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,7772,7772,,,,,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),,26,CAN,CAN5_1,AVGANNNMBR,OVERALL,OVR,,,,
2008,2012,MO,Missouri,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,47,47,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-92.56630005299968 38.635790776000476),,29,CAN,CAN5_1,AVGANNNMBR,RACE,HIS,,,,
2013,2017,MT,Montana,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,790,790,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-109.42442064499971 47.06652897200047),,30,CAN,CAN5_1,AVGANNNMBR,RACE,WHT,,,,
2010,2014,NE,Nebraska,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,1319,1319,,,,,Overall,Overall,,,,,POINT (-99.36572062299967 41.6410409880005),,31,CAN,CAN5_1,AVGANNNMBR,OVERALL,OVR,,,,
2011,2015,NE,Nebraska,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,42,42,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-99.36572062299967 41.6410409880005),,31,CAN,CAN5_1,AVGANNNMBR,RACE,BLK,,,,
2008,2012,NJ,New Jersey,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,7020,7020,,,,,Gender,Female,,,,,POINT (-74.27369128799967 40.13057004800049),,34,CAN,CAN5_1,AVGANNNMBR,GENDER,GENF,,,,
2010,2014,NJ,New Jersey,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,677,677,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-74.27369128799967 40.13057004800049),,34,CAN,CAN5_1,AVGANNNMBR,RACE,HIS,,,,
2015,2019,NJ,New Jersey,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,875,875,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-74.27369128799967 40.13057004800049),,34,CAN,CAN5_1,AVGANNNMBR,RACE,HIS,,,,
2015,2019,NM,New Mexico,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,537,537,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-106.24058098499967 34.52088095200048),,35,CAN,CAN5_1,AVGANNNMBR,RACE,HIS,,,,
2011,2015,NV,Nevada,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,203,203,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-117.07184056399967 39.493240390000494),,32,CAN,CAN5_1,AVGANNNMBR,RACE,HIS,,,,
2013,2017,NV,Nevada,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,1917,1917,,,,,Gender,Female,,,,,POINT (-117.07184056399967 39.493240390000494),,32,CAN,CAN5_1,AVGANNNMBR,GENDER,GENF,,,,
2014,2018,NV,Nevada,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,1072,1072,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-117.07184056399967 39.493240390000494),,32,CAN,CAN5_1,AVGANNNMBR,RACE,WHT,,,,
2010,2014,NY,New York,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,2067,2067,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-75.54397042699964 42.82700103200045),,36,CAN,CAN5_1,AVGANNNMBR,RACE,BLK,,,,
2014,2018,NY,New York,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,16522,16522,,,,,Gender,Female,,,,,POINT (-75.54397042699964 42.82700103200045),,36,CAN,CAN5_1,AVGANNNMBR,GENDER,GENF,,,,
2013,2017,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,2842,2842,,,,,Gender,Female,,,,,POINT (-97.52107021399968 35.47203135600046),,40,CAN,CAN5_1,AVGANNNMBR,GENDER,GENF,,,,
2015,2019,OK,Oklahoma,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,2932,2932,,,,,Overall,Overall,,,,,POINT (-97.52107021399968 35.47203135600046),,40,CAN,CAN5_1,AVGANNNMBR,OVERALL,OVR,,,,
2012,2016,OR,Oregon,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,2895,2895,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-120.15503132599969 44.56744942400047),,41,CAN,CAN5_1,AVGANNNMBR,RACE,WHT,,,,
2015,2019,SC,South Carolina,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,4320,4320,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,CAN,CAN5_1,AVGANNNMBR,OVERALL,OVR,,,,
2008,2012,VA,Virginia,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,5810,5810,,,,,Gender,Female,,,,,POINT (-78.45789046299967 37.54268067400045),,51,CAN,CAN5_1,AVGANNNMBR,GENDER,GENF,,,,
2013,2017,VA,Virginia,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,6443,6443,,,,,Gender,Female,,,,,POINT (-78.45789046299967 37.54268067400045),,51,CAN,CAN5_1,AVGANNNMBR,GENDER,GENF,,,,
2010,2014,VT,Vermont,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,"per 100,000",Average Annual Age-adjusted Rate,131,131,,,125.9,136.3,Overall,Overall,,,,,POINT (-72.51764079099962 43.62538123900049),,50,CAN,CAN5_1,AVGANNAGEADJRATE,OVERALL,OVR,,,,
2012,2016,VT,Vermont,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,540,540,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-72.51764079099962 43.62538123900049),,50,CAN,CAN5_1,AVGANNNMBR,RACE,WHT,,,,
2013,2017,VT,Vermont,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,"per 100,000",Average Annual Age-adjusted Rate,131.9,131.9,,,126.8,137.2,Gender,Female,,,,,POINT (-72.51764079099962 43.62538123900049),,50,CAN,CAN5_1,AVGANNAGEADJRATE,GENDER,GENF,,,,
2008,2012,WV,West Virginia,Statewide central cancer registries,Cancer,"Invasive cancer of the female breast, incidence",,,Average Annual Number,1391,1391,,,,,Overall,Overall,,,,,POINT (-80.71264013499967 38.66551020200046),,54,CAN,CAN5_1,AVGANNNMBR,OVERALL,OVR,,,,
2010,2014,AK,Alaska,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,10,10,,,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-147.72205903599973 64.84507995700051),,2,CAN,CAN5_2,AVGANNNMBR,RACE,AIAO,,,,
2010,2014,AK,Alaska,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,46,46,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),,2,CAN,CAN5_2,AVGANNNMBR,RACE,WHT,,,,
2011,2015,AK,Alaska,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,62,62,,,,,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),,2,CAN,CAN5_2,AVGANNNMBR,OVERALL,OVR,,,,
2008,2012,AL,Alabama,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,673,673,,,,,Gender,Female,,,,,POINT (-86.63186076199969 32.84057112200048),,1,CAN,CAN5_2,AVGANNNMBR,GENDER,GENF,,,,
2008,2012,AL,Alabama,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,673,673,,,,,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,CAN,CAN5_2,AVGANNNMBR,OVERALL,OVR,,,,
2008,2012,AZ,Arizona,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,85,85,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-111.76381127699972 34.865970280000454),,4,CAN,CAN5_2,AVGANNNMBR,RACE,HIS,,,,
2011,2015,AZ,Arizona,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,791,791,,,,,Gender,Female,,,,,POINT (-111.76381127699972 34.865970280000454),,4,CAN,CAN5_2,AVGANNNMBR,GENDER,GENF,,,,
2012,2016,AZ,Arizona,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,811,811,,,,,Gender,Female,,,,,POINT (-111.76381127699972 34.865970280000454),,4,CAN,CAN5_2,AVGANNNMBR,GENDER,GENF,,,,
2013,2017,AZ,Arizona,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,827,827,,,,,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,CAN,CAN5_2,AVGANNNMBR,OVERALL,OVR,,,,
2014,2018,AZ,Arizona,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,820,820,,,,,Gender,Female,,,,,POINT (-111.76381127699972 34.865970280000454),,4,CAN,CAN5_2,AVGANNNMBR,GENDER,GENF,,,,
2015,2019,AZ,Arizona,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,842,842,,,,,Gender,Female,,,,,POINT (-111.76381127699972 34.865970280000454),,4,CAN,CAN5_2,AVGANNNMBR,GENDER,GENF,,,,
2012,2016,CO,Colorado,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,572,572,,,,,Gender,Female,,,,,POINT (-106.13361092099967 38.843840757000464),,8,CAN,CAN5_2,AVGANNNMBR,GENDER,GENF,,,,
2013,2017,CO,Colorado,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,582,582,,,,,Gender,Female,,,,,POINT (-106.13361092099967 38.843840757000464),,8,CAN,CAN5_2,AVGANNNMBR,GENDER,GENF,,,,
2015,2019,CT,Connecticut,Death Certificate,Cancer,"Cancer of the female breast, mortality",,"per 100,000",Average Annual Age-adjusted Rate,22.6,22.6,,,19.8,25.8,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-72.64984095199964 41.56266102000046),,9,CAN,CAN5_2,AVGANNAGEADJRATE,RACE,BLK,,,,
2008,2012,DC,District of Columbia,Death Certificate,Cancer,"Cancer of the female breast, mortality",,"per 100,000",Average Annual Crude Rate,30.4,30.4,,,27.8,33.2,Gender,Female,,,,,POINT (-77.036871 38.907192),,11,CAN,CAN5_2,AVGANNCRDRATE,GENDER,GENF,,,,
2009,2013,DC,District of Columbia,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-77.036871 38.907192),,11,CAN,CAN5_2,AVGANNNMBR,RACE,HIS,,,,
2010,2014,DC,District of Columbia,Death Certificate,Cancer,"Cancer of the female breast, mortality",,"per 100,000",Average Annual Crude Rate,42.6,42.6,,,38.3,47.2,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-77.036871 38.907192),,11,CAN,CAN5_2,AVGANNCRDRATE,RACE,BLK,,,,
2012,2016,DC,District of Columbia,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,102,102,,,,,Gender,Female,,,,,POINT (-77.036871 38.907192),,11,CAN,CAN5_2,AVGANNNMBR,GENDER,GENF,,,,
2013,2017,DC,District of Columbia,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,99,99,,,,,Overall,Overall,,,,,POINT (-77.036871 38.907192),,11,CAN,CAN5_2,AVGANNNMBR,OVERALL,OVR,,,,
2015,2019,DC,District of Columbia,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,97,97,,,,,Gender,Female,,,,,POINT (-77.036871 38.907192),,11,CAN,CAN5_2,AVGANNNMBR,GENDER,GENF,,,,
2014,2018,FL,Florida,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,2916,2916,,,,,Gender,Female,,,,,POINT (-81.92896053899966 28.932040377000476),,12,CAN,CAN5_2,AVGANNNMBR,GENDER,GENF,,,,
2010,2014,ID,Idaho,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,184,184,,,,,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CAN,CAN5_2,AVGANNNMBR,OVERALL,OVR,,,,
2011,2015,ID,Idaho,Death Certificate,Cancer,"Cancer of the female breast, mortality",,"per 100,000",Average Annual Crude Rate,23.4,23.4,,,21.9,24.9,Gender,Female,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CAN,CAN5_2,AVGANNCRDRATE,GENDER,GENF,,,,
2012,2016,ID,Idaho,Death Certificate,Cancer,"Cancer of the female breast, mortality",,"per 100,000",Average Annual Age-adjusted Rate,20.5,20.5,,,19.2,21.9,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CAN,CAN5_2,AVGANNAGEADJRATE,OVERALL,OVR,,,,
2013,2017,ID,Idaho,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,208,208,,,,,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CAN,CAN5_2,AVGANNNMBR,OVERALL,OVR,,,,
2014,2018,ID,Idaho,Death Certificate,Cancer,"Cancer of the female breast, mortality",,"per 100,000",Average Annual Crude Rate,4.7,4.7,,,3,7.1,Race/Ethnicity,Hispanic,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CAN,CAN5_2,AVGANNCRDRATE,RACE,HIS,,,,
2015,2019,ID,Idaho,Death Certificate,Cancer,"Cancer of the female breast, mortality",,"per 100,000",Average Annual Crude Rate,25.3,25.3,,,23.9,26.9,Gender,Female,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CAN,CAN5_2,AVGANNCRDRATE,GENDER,GENF,,,,
2008,2012,KS,Kansas,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,8,8,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-98.20078122699965 38.34774030000045),,20,CAN,CAN5_2,AVGANNNMBR,RACE,HIS,,,,
2013,2017,KY,Kentucky,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,549,549,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,CAN,CAN5_2,AVGANNNMBR,RACE,WHT,,,,
2011,2015,MA,Massachusetts,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,13,13,,,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-72.08269067499964 42.27687047000046),,25,CAN,CAN5_2,AVGANNNMBR,RACE,APIO,,,,
2014,2018,MA,Massachusetts,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,,,~,Data not shown because of too few respondents or cases,,,Gender,Male,,,,,POINT (-72.08269067499964 42.27687047000046),,25,CAN,CAN5_2,AVGANNNMBR,GENDER,GENM,,,,
2015,2019,MD,Maryland,Death Certificate,Cancer,"Cancer of the female breast, mortality",,"per 100,000",Average Annual Crude Rate,26.7,26.7,,,25.9,27.5,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),,24,CAN,CAN5_2,AVGANNCRDRATE,OVERALL,OVR,,,,
2014,2018,MI,Michigan,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,1406,1406,,,,,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),,26,CAN,CAN5_2,AVGANNNMBR,OVERALL,OVR,,,,
2012,2016,MN,Minnesota,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,6,6,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-94.79420050299967 46.35564873600049),,27,CAN,CAN5_2,AVGANNNMBR,RACE,HIS,,,,
2009,2013,NJ,New Jersey,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,1022,1022,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),,34,CAN,CAN5_2,AVGANNNMBR,RACE,WHT,,,,
2011,2015,NJ,New Jersey,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,215,215,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),,34,CAN,CAN5_2,AVGANNNMBR,RACE,BLK,,,,
2012,2016,NJ,New Jersey,Death Certificate,Cancer,"Cancer of the female breast, mortality",,,Average Annual Number,212,212,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),,34,CAN,CAN5_2,AVGANNNMBR,RACE,BLK,,,,
